TRACK,OFFSET,NEXTAGE,CYCLE,AU,IFM,ORIGIN,SILV_STATE,RETENTION
373,0,0,0,9.85502003E8,managed,planted,cc_pl,0.73146568171
374,0,0,0,9.85501001E8,unmanaged,planted,cc_pl,0.467438824188
375,0,0,0,9.85501001E8,managed,planted,cc_pl,0.467438824188
376,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.467438824188
377,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.467438824188
378,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.467438824188
379,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.467438824188
380,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.354441959338
381,0,0,0,9.85502001E8,managed,planted,cc_pl,0.354441959338
382,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.354441959338
383,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.354441959338
384,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.354441959338
385,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.354441959338
386,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.108489577546
387,0,0,0,9.85502002E8,managed,natural,baseline,0.108489577546
388,0,0,0,9.85502002E8,managed,planted,cc_pl,0.108489577546
389,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.108489577546
390,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.108489577546
391,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.108489577546
392,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.108489577546
393,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.24668595518
394,0,0,0,9.85503003E8,managed,natural,baseline,0.24668595518
395,0,0,0,9.85503003E8,managed,planted,cc_pl,0.24668595518
396,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.250628581742
397,0,0,0,9.85502002E8,managed,natural,baseline,0.250628581742
398,0,0,0,9.85502002E8,managed,planted,cc_pl,0.250628581742
399,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.250628581742
400,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.250628581742
401,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.250628581742
402,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.250628581742
403,0,0,0,9.85502004E8,unmanaged,planted,cc_pl,0.765644255548
404,0,0,0,9.85502004E8,managed,planted,cc_pl,0.765644255548
405,0,0,0,9.85502005E8,unmanaged,natural,baseline,0.478947086421
406,0,0,0,9.85502005E8,managed,natural,baseline,0.478947086421
407,0,0,0,9.85502005E8,managed,planted,cc_pl,0.478947086421
408,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.348407111032
409,0,0,0,9.85503003E8,managed,natural,baseline,0.348407111032
410,0,0,0,9.85503003E8,managed,planted,cc_pl,0.348407111032
411,0,0,0,9.85502007E8,unmanaged,natural,baseline,0.07
412,0,0,0,9.85502007E8,managed,natural,baseline,0.07
413,0,0,0,9.85502007E8,managed,planted,cc_pl,0.07
414,0,0,0,9.85502007E8,unmanaged,natural,baseline,0.265903085753
415,0,0,0,9.85502007E8,managed,natural,baseline,0.265903085753
416,0,0,0,9.85502007E8,managed,planted,cc_pl,0.265903085753
417,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.125358116896
418,0,0,0,9.85503001E8,managed,planted,cc_pl,0.125358116896
419,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.125358116896
420,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.823585119235
421,0,0,0,9.85501E8,managed,planted,cc_pl,0.823585119235
422,0,0,0,9.85501E8,unmanaged,natural,baseline,0.107082939985
423,0,0,0,9.85501E8,managed,natural,baseline,0.107082939985
424,0,0,0,9.85501E8,managed,planted,cc_pl,0.107082939985
425,0,0,0,9.85502002E8,unmanaged,planted,cc_pl,0.222741010503
426,0,0,0,9.85502002E8,managed,planted,cc_pl,0.222741010503
427,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.222741010503
428,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.222741010503
429,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.222741010503
430,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.222741010503
431,0,0,0,9.85503E8,unmanaged,natural,baseline,0.180037642158
432,0,0,0,9.85503E8,managed,natural,baseline,0.180037642158
433,0,0,0,9.85503E8,managed,planted,cc_pl,0.180037642158
434,0,0,0,9.85502005E8,unmanaged,planted,cc_pl,0.07
435,0,0,0,9.85502005E8,managed,planted,cc_pl,0.07
436,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.932022388008
437,0,0,0,9.85501003E8,managed,natural,baseline,0.932022388008
438,0,0,0,9.85501003E8,managed,planted,cc_pl,0.932022388008
439,0,0,0,9.85501003E8,unmanaged,natural,baseline,0.410299995511
440,0,0,0,9.85501003E8,managed,natural,baseline,0.410299995511
441,0,0,0,9.85501003E8,managed,planted,cc_pl,0.410299995511
442,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.221128070689
443,0,0,0,9.85502003E8,managed,natural,baseline,0.221128070689
444,0,0,0,9.85502003E8,managed,planted,cc_pl,0.221128070689
445,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.423186291915
446,0,0,0,9.85503003E8,managed,natural,baseline,0.423186291915
447,0,0,0,9.85503003E8,managed,planted,cc_pl,0.423186291915
448,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.198136156324
449,0,0,0,9.85501E8,managed,planted,cc_pl,0.198136156324
450,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.204681352344
451,0,0,0,9.85503E8,managed,planted,cc_pl,0.204681352344
452,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.108028774973
453,0,0,0,9.85503E8,managed,planted,cc_pl,0.108028774973
454,0,0,0,9.85501E8,unmanaged,natural,baseline,0.340445796815
455,0,0,0,9.85501E8,managed,natural,baseline,0.340445796815
456,0,0,0,9.85501E8,managed,planted,cc_pl,0.340445796815
457,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.183298006844
458,0,0,0,9.85502001E8,managed,planted,cc_pl,0.183298006844
459,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.183298006844
460,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.183298006844
461,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.183298006844
462,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.183298006844
463,0,0,0,9.85502001E8,unmanaged,planted,cc_pl,0.272158240178
464,0,0,0,9.85502001E8,managed,planted,cc_pl,0.272158240178
465,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.272158240178
466,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.272158240178
467,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.272158240178
468,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.272158240178
469,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.081100915014
470,0,0,0,9.85503E8,managed,planted,cc_pl,0.081100915014
471,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.196642866716
472,0,0,0,9.85503E8,managed,planted,cc_pl,0.196642866716
473,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.738509197926
474,0,0,0,9.85502002E8,managed,natural,baseline,0.738509197926
475,0,0,0,9.85502002E8,managed,planted,cc_pl,0.738509197926
476,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.738509197926
477,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.738509197926
478,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.738509197926
479,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.738509197926
480,0,0,0,9.85503001E8,unmanaged,natural,baseline,0.07
481,0,0,0,9.85503001E8,managed,natural,baseline,0.07
482,0,0,0,9.85503E8,unmanaged,natural,baseline,0.266484715444
483,0,0,0,9.85503E8,managed,natural,baseline,0.266484715444
484,0,0,0,9.85503E8,managed,planted,cc_pl,0.266484715444
485,0,0,0,9.85501001E8,unmanaged,planted,cc_pl,0.896217293005
486,0,0,0,9.85501001E8,managed,planted,cc_pl,0.896217293005
487,0,0,0,9.85501001E8,managed,planted,cc_pl_ct,0.896217293005
488,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1,0.896217293005
489,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2,0.896217293005
490,0,0,0,9.85501001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.896217293005
491,0,0,0,9.85502002E8,unmanaged,natural,baseline,0.478257792157
492,0,0,0,9.85502002E8,managed,natural,baseline,0.478257792157
493,0,0,0,9.85502002E8,managed,planted,cc_pl,0.478257792157
494,0,0,0,9.85502002E8,managed,planted,cc_pl_ct,0.478257792157
495,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1,0.478257792157
496,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2,0.478257792157
497,0,0,0,9.85502002E8,managed,planted,cc_pl_ct_f1_f2_f3,0.478257792157
498,0,0,0,9.85503001E8,unmanaged,planted,cc_pl,0.433582019437
499,0,0,0,9.85503001E8,managed,planted,cc_pl,0.433582019437
500,0,0,0,9.85503001E8,managed,planted,cc_pl_ct,0.433582019437
501,0,0,0,9.85501E8,unmanaged,natural,baseline,0.129492828771
502,0,0,0,9.85501E8,managed,natural,baseline,0.129492828771
503,0,0,0,9.85501E8,managed,planted,cc_pl,0.129492828771
504,0,0,0,9.85501E8,unmanaged,planted,cc_pl,0.159214595054
505,0,0,0,9.85501E8,managed,planted,cc_pl,0.159214595054
506,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.118401567943
507,0,0,0,9.85502003E8,managed,natural,baseline,0.118401567943
508,0,0,0,9.85502003E8,managed,planted,cc_pl,0.118401567943
509,0,0,0,9.85503E8,unmanaged,natural,baseline,0.0767240231376
510,0,0,0,9.85503E8,managed,natural,baseline,0.0767240231376
511,0,0,0,9.85503E8,managed,planted,cc_pl,0.0767240231376
512,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.123910496762
513,0,0,0,9.85502003E8,managed,natural,baseline,0.123910496762
514,0,0,0,9.85502003E8,managed,planted,cc_pl,0.123910496762
515,0,0,0,9.85502003E8,unmanaged,natural,baseline,0.07
516,0,0,0,9.85502003E8,managed,natural,baseline,0.07
517,0,0,0,9.85502003E8,managed,planted,cc_pl,0.07
518,0,0,0,9.85503003E8,unmanaged,natural,baseline,0.151627450199
519,0,0,0,9.85503003E8,managed,natural,baseline,0.151627450199
520,0,0,0,9.85503003E8,managed,planted,cc_pl,0.151627450199
521,0,0,0,9.85502001E8,unmanaged,natural,baseline,0.316299708213
522,0,0,0,9.85502001E8,managed,natural,baseline,0.316299708213
523,0,0,0,9.85502001E8,managed,planted,cc_pl,0.316299708213
524,0,0,0,9.85502001E8,managed,planted,cc_pl_ct,0.316299708213
525,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1,0.316299708213
526,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2,0.316299708213
527,0,0,0,9.85502001E8,managed,planted,cc_pl_ct_f1_f2_f3,0.316299708213
528,0,0,0,9.85503E8,unmanaged,planted,cc_pl,0.141228957222
529,0,0,0,9.85503E8,managed,planted,cc_pl,0.141228957222
530,0,0,0,9.85501E8,unmanaged,natural,baseline,0.366709767087
531,0,0,0,9.85501E8,managed,natural,baseline,0.366709767087
532,0,0,0,9.85501E8,managed,planted,cc_pl,0.366709767087
